time,lin_vel,ang_vel,distance,theta
15.640000,-0.092978,0.373896,-0.000930,0.003739
15.650000,-0.094039,0.370615,-0.000940,0.003706
15.660000,-0.095091,0.367296,-0.000951,0.003673
15.670000,-0.096133,0.363942,-0.000961,0.003639
15.680000,-0.097165,0.360550,-0.000972,0.003606
15.690000,-0.098188,0.357123,-0.000982,0.003571
15.700000,-0.099201,0.353660,-0.000992,0.003537
15.710000,-0.100203,0.350162,-0.001002,0.003502
15.720000,-0.101196,0.346628,-0.001012,0.003466
15.730000,-0.102179,0.343060,-0.001022,0.003431
15.740000,-0.103152,0.339458,-0.001032,0.003395
15.750000,-0.104114,0.335822,-0.001041,0.003358
15.760000,-0.105066,0.332152,-0.001051,0.003322
15.770000,-0.106007,0.328449,-0.001060,0.003284
15.780000,-0.106938,0.324713,-0.001069,0.003247
15.790000,-0.107858,0.320945,-0.001079,0.003209
15.800000,-0.108767,0.317144,-0.001088,0.003171
15.810000,-0.109666,0.313312,-0.001097,0.003133
15.820000,-0.110553,0.309448,-0.001106,0.003094
15.830000,-0.111430,0.305554,-0.001114,0.003056
15.840000,-0.112295,0.301629,-0.001123,0.003016
15.850000,-0.113149,0.297674,-0.001131,0.002977
15.860000,-0.113992,0.293689,-0.001140,0.002937
15.870000,-0.114823,0.289674,-0.001148,0.002897
15.880000,-0.115643,0.285631,-0.001156,0.002856
15.890000,-0.116451,0.281559,-0.001165,0.002816
15.900000,-0.117248,0.277459,-0.001172,0.002775
15.910000,-0.118032,0.273332,-0.001180,0.002733
15.920000,-0.118806,0.269176,-0.001188,0.002692
15.930000,-0.119567,0.264994,-0.001196,0.002650
15.940000,-0.120316,0.260786,-0.001203,0.002608
15.950000,-0.121053,0.256551,-0.001211,0.002566
15.960000,-0.121778,0.252291,-0.001218,0.002523
15.970000,-0.122491,0.248006,-0.001225,0.002480
15.980000,-0.123192,0.243695,-0.001232,0.002437
15.990000,-0.123880,0.239361,-0.001239,0.002394
16.000000,-0.124556,0.235002,-0.001246,0.002350
16.010000,-0.125220,0.230620,-0.001252,0.002306
16.020000,-0.125871,0.226215,-0.001259,0.002262
16.030000,-0.126509,0.221787,-0.001265,0.002218
16.040000,-0.127135,0.217337,-0.001271,0.002173
16.050000,-0.127748,0.212866,-0.001277,0.002129
16.060000,-0.128348,0.208373,-0.001283,0.002084
16.070000,-0.128936,0.203859,-0.001289,0.002039
16.080000,-0.129510,0.199325,-0.001295,0.001993
16.090000,-0.130072,0.194771,-0.001301,0.001948
16.100000,-0.130620,0.190197,-0.001306,0.001902
16.110000,-0.131156,0.185604,-0.001312,0.001856
16.120000,-0.131678,0.180993,-0.001317,0.001810
16.130000,-0.132188,0.176364,-0.001322,0.001764
16.140000,-0.132684,0.171717,-0.001327,0.001717
16.150000,-0.133166,0.167053,-0.001332,0.001671
16.160000,-0.133636,0.162372,-0.001336,0.001624
16.170000,-0.134092,0.157675,-0.001341,0.001577
16.180000,-0.134535,0.152962,-0.001345,0.001530
16.190000,-0.134964,0.148234,-0.001350,0.001482
16.200000,-0.135379,0.143491,-0.001354,0.001435
16.210000,-0.135782,0.138734,-0.001358,0.001387
16.220000,-0.136170,0.133963,-0.001362,0.001340
16.230000,-0.136545,0.129179,-0.001365,0.001292
16.240000,-0.136907,0.124381,-0.001369,0.001244
16.250000,-0.137254,0.119571,-0.001373,0.001196
16.260000,-0.137588,0.114749,-0.001376,0.001147
16.270000,-0.137908,0.109916,-0.001379,0.001099
16.280000,-0.138215,0.105072,-0.001382,0.001051
16.290000,-0.138507,0.100217,-0.001385,0.001002
16.300000,-0.138786,0.095352,-0.001388,0.000954
16.310000,-0.139051,0.090478,-0.001391,0.000905
16.320000,-0.139302,0.085594,-0.001393,0.000856
16.330000,-0.139538,0.080702,-0.001395,0.000807
16.340000,-0.139762,0.075802,-0.001398,0.000758
16.350000,-0.139971,0.070895,-0.001400,0.000709
16.360000,-0.140166,0.065980,-0.001402,0.000660
16.370000,-0.140347,0.061059,-0.001403,0.000611
16.380000,-0.140514,0.056131,-0.001405,0.000561
16.390000,-0.140667,0.051198,-0.001407,0.000512
16.400000,-0.140805,0.046260,-0.001408,0.000463
16.410000,-0.140930,0.041317,-0.001409,0.000413
16.420000,-0.141041,0.036370,-0.001410,0.000364
16.430000,-0.141138,0.031420,-0.001411,0.000314
16.440000,-0.141220,0.026466,-0.001412,0.000265
16.450000,-0.141288,0.021510,-0.001413,0.000215
16.460000,-0.141343,0.016551,-0.001413,0.000166
16.470000,-0.141383,0.011591,-0.001414,0.000116
16.480000,-0.141409,0.006630,-0.001414,0.000066
16.490000,-0.141421,0.001668,-0.001414,0.000017
16.500000,-0.141418,-0.003294,-0.001414,-0.000033
16.510000,-0.141402,-0.008256,-0.001414,-0.000083
16.520000,-0.141371,-0.013217,-0.001414,-0.000132
16.530000,-0.141326,-0.018177,-0.001413,-0.000182
16.540000,-0.141268,-0.023134,-0.001413,-0.000231
16.550000,-0.141195,-0.028090,-0.001412,-0.000281
16.560000,-0.141107,-0.033043,-0.001411,-0.000330
16.570000,-0.141006,-0.037992,-0.001410,-0.000380
16.580000,-0.140891,-0.042938,-0.001409,-0.000429
16.590000,-0.140762,-0.047879,-0.001408,-0.000479
16.600000,-0.140618,-0.052815,-0.001406,-0.000528
16.610000,-0.140460,-0.057747,-0.001405,-0.000577
16.620000,-0.140289,-0.062672,-0.001403,-0.000627
16.630000,-0.140103,-0.067591,-0.001401,-0.000676
16.640000,-0.139904,-0.072504,-0.001399,-0.000725
16.650000,-0.139690,-0.077409,-0.001397,-0.000774
16.660000,-0.139462,-0.082306,-0.001395,-0.000823
16.670000,-0.139221,-0.087196,-0.001392,-0.000872
16.680000,-0.138965,-0.092076,-0.001390,-0.000921
16.690000,-0.138696,-0.096947,-0.001387,-0.000969
16.700000,-0.138413,-0.101809,-0.001384,-0.001018
16.710000,-0.138116,-0.106660,-0.001381,-0.001067
16.720000,-0.137805,-0.111501,-0.001378,-0.001115
16.730000,-0.137480,-0.116331,-0.001375,-0.001163
16.740000,-0.137142,-0.121149,-0.001371,-0.001211
16.750000,-0.136790,-0.125955,-0.001368,-0.001260
16.760000,-0.136424,-0.130748,-0.001364,-0.001307
16.770000,-0.136044,-0.135528,-0.001360,-0.001355
16.780000,-0.135651,-0.140295,-0.001357,-0.001403
16.790000,-0.135245,-0.145047,-0.001352,-0.001450
16.800000,-0.134825,-0.149785,-0.001348,-0.001498
16.810000,-0.134391,-0.154509,-0.001344,-0.001545
16.820000,-0.133944,-0.159216,-0.001339,-0.001592
16.830000,-0.133483,-0.163908,-0.001335,-0.001639
16.840000,-0.133010,-0.168583,-0.001330,-0.001686
16.850000,-0.132523,-0.173242,-0.001325,-0.001732
16.860000,-0.132022,-0.177883,-0.001320,-0.001779
16.870000,-0.131509,-0.182506,-0.001315,-0.001825
16.880000,-0.130982,-0.187111,-0.001310,-0.001871
16.890000,-0.130442,-0.191698,-0.001304,-0.001917
16.900000,-0.129889,-0.196265,-0.001299,-0.001963
16.910000,-0.129323,-0.200813,-0.001293,-0.002008
16.920000,-0.128745,-0.205340,-0.001287,-0.002053
16.930000,-0.128153,-0.209847,-0.001282,-0.002098
16.940000,-0.127549,-0.214333,-0.001275,-0.002143
16.950000,-0.126931,-0.218798,-0.001269,-0.002188
16.960000,-0.126301,-0.223241,-0.001263,-0.002232
16.970000,-0.125659,-0.227661,-0.001257,-0.002277
16.980000,-0.125004,-0.232059,-0.001250,-0.002321
16.990000,-0.124336,-0.236433,-0.001243,-0.002364
17.000000,-0.123656,-0.240784,-0.001237,-0.002408
17.010000,-0.122964,-0.245111,-0.001230,-0.002451
17.020000,-0.122259,-0.249413,-0.001223,-0.002494
17.030000,-0.121542,-0.253690,-0.001215,-0.002537
17.040000,-0.120813,-0.257942,-0.001208,-0.002579
17.050000,-0.120072,-0.262168,-0.001201,-0.002622
17.060000,-0.119319,-0.266368,-0.001193,-0.002664
17.070000,-0.118554,-0.270541,-0.001186,-0.002705
17.080000,-0.117777,-0.274687,-0.001178,-0.002747
17.090000,-0.116988,-0.278806,-0.001170,-0.002788
17.100000,-0.116187,-0.282897,-0.001162,-0.002829
17.110000,-0.115375,-0.286959,-0.001154,-0.002870
17.120000,-0.114552,-0.290993,-0.001146,-0.002910
17.130000,-0.113717,-0.294998,-0.001137,-0.002950
17.140000,-0.112870,-0.298973,-0.001129,-0.002990
17.150000,-0.112013,-0.302919,-0.001120,-0.003029
17.160000,-0.111144,-0.306834,-0.001111,-0.003068
17.170000,-0.110264,-0.310718,-0.001103,-0.003107
17.180000,-0.109373,-0.314571,-0.001094,-0.003146
17.190000,-0.108471,-0.318393,-0.001085,-0.003184
17.200000,-0.107558,-0.322183,-0.001076,-0.003222
17.210000,-0.106634,-0.325941,-0.001066,-0.003259
17.220000,-0.105700,-0.329666,-0.001057,-0.003297
17.230000,-0.104755,-0.333358,-0.001048,-0.003334
17.240000,-0.103800,-0.337017,-0.001038,-0.003370
17.250000,-0.102834,-0.340642,-0.001028,-0.003406
17.260000,-0.101858,-0.344234,-0.001019,-0.003442
17.270000,-0.100872,-0.347790,-0.001009,-0.003478
17.280000,-0.099876,-0.351312,-0.000999,-0.003513
17.290000,-0.098870,-0.354799,-0.000989,-0.003548
17.300000,-0.097854,-0.358250,-0.000979,-0.003583
17.310000,-0.096828,-0.361666,-0.000968,-0.003617
17.320000,-0.095792,-0.365045,-0.000958,-0.003650
17.330000,-0.094747,-0.368388,-0.000947,-0.003684
17.340000,-0.093692,-0.371694,-0.000937,-0.003717
17.350000,-0.092628,-0.374963,-0.000926,-0.003750
17.360000,-0.091555,-0.378194,-0.000916,-0.003782
17.370000,-0.090473,-0.381387,-0.000905,-0.003814
17.380000,-0.089381,-0.384543,-0.000894,-0.003845
17.390000,-0.088281,-0.387660,-0.000883,-0.003877
17.400000,-0.087172,-0.390738,-0.000872,-0.003907
17.410000,-0.086054,-0.393777,-0.000861,-0.003938
17.420000,-0.084927,-0.396777,-0.000849,-0.003968
17.430000,-0.083792,-0.399737,-0.000838,-0.003997
17.440000,-0.082649,-0.402657,-0.000826,-0.004027
17.450000,-0.081497,-0.405536,-0.000815,-0.004055
17.460000,-0.080337,-0.408376,-0.000803,-0.004084
17.470000,-0.079169,-0.411174,-0.000792,-0.004112
17.480000,-0.077993,-0.413931,-0.000780,-0.004139
17.490000,-0.076810,-0.416647,-0.000768,-0.004166
17.500000,-0.075619,-0.419321,-0.000756,-0.004193
17.510000,-0.074420,-0.421954,-0.000744,-0.004220
17.520000,-0.073214,-0.424544,-0.000732,-0.004245
17.530000,-0.072000,-0.427091,-0.000720,-0.004271
17.540000,-0.070779,-0.429596,-0.000708,-0.004296
17.550000,-0.069551,-0.432058,-0.000696,-0.004321
17.560000,-0.068316,-0.434477,-0.000683,-0.004345
17.570000,-0.067075,-0.436852,-0.000671,-0.004369
17.580000,-0.065826,-0.439184,-0.000658,-0.004392
17.590000,-0.064571,-0.441472,-0.000646,-0.004415
17.600000,-0.063310,-0.443715,-0.000633,-0.004437
17.610000,-0.062042,-0.445914,-0.000620,-0.004459
17.620000,-0.060768,-0.448069,-0.000608,-0.004481
17.630000,-0.059488,-0.450179,-0.000595,-0.004502
17.640000,-0.058202,-0.452244,-0.000582,-0.004522
17.650000,-0.056911,-0.454263,-0.000569,-0.004543
17.660000,-0.055613,-0.456237,-0.000556,-0.004562
17.670000,-0.054310,-0.458166,-0.000543,-0.004582
17.680000,-0.053002,-0.460048,-0.000530,-0.004600
17.690000,-0.051688,-0.461885,-0.000517,-0.004619
17.700000,-0.050369,-0.463676,-0.000504,-0.004637
17.710000,-0.049045,-0.465420,-0.000490,-0.004654
17.720000,-0.047716,-0.467117,-0.000477,-0.004671
17.730000,-0.046382,-0.468768,-0.000464,-0.004688
17.740000,-0.045044,-0.470372,-0.000450,-0.004704
17.750000,-0.043701,-0.471929,-0.000437,-0.004719
17.760000,-0.042354,-0.473439,-0.000424,-0.004734
17.770000,-0.041003,-0.474901,-0.000410,-0.004749
17.780000,-0.039647,-0.476316,-0.000396,-0.004763
17.790000,-0.038288,-0.477683,-0.000383,-0.004777
17.800000,-0.036925,-0.479003,-0.000369,-0.004790
17.810000,-0.035558,-0.480275,-0.000356,-0.004803
17.820000,-0.034187,-0.481498,-0.000342,-0.004815
17.830000,-0.032813,-0.482674,-0.000328,-0.004827
17.840000,-0.031436,-0.483801,-0.000314,-0.004838
17.850000,-0.030056,-0.484880,-0.000301,-0.004849
17.860000,-0.028672,-0.485910,-0.000287,-0.004859
17.870000,-0.027286,-0.486892,-0.000273,-0.004869
17.880000,-0.025897,-0.487825,-0.000259,-0.004878
17.890000,-0.024505,-0.488709,-0.000245,-0.004887
17.900000,-0.023111,-0.489544,-0.000231,-0.004895
17.910000,-0.021715,-0.490331,-0.000217,-0.004903
17.920000,-0.020316,-0.491068,-0.000203,-0.004911
17.930000,-0.018916,-0.491756,-0.000189,-0.004918
17.940000,-0.017513,-0.492396,-0.000175,-0.004924
17.950000,-0.016109,-0.492985,-0.000161,-0.004930
17.960000,-0.014704,-0.493526,-0.000147,-0.004935
17.970000,-0.013296,-0.494017,-0.000133,-0.004940
17.980000,-0.011888,-0.494459,-0.000119,-0.004945
17.990000,-0.010478,-0.494851,-0.000105,-0.004949
18.000000,-0.009067,-0.495194,-0.000091,-0.004952
18.010000,-0.007655,-0.495488,-0.000077,-0.004955
18.020000,-0.006243,-0.495732,-0.000062,-0.004957
18.030000,-0.004830,-0.495926,-0.000048,-0.004959
18.040000,-0.003416,-0.496070,-0.000034,-0.004961
18.050000,-0.002002,-0.496166,-0.000020,-0.004962
18.060000,-0.000588,-0.496211,-0.000006,-0.004962
18.070000,0.000826,-0.496207,0.000008,-0.004962
18.080000,0.002240,-0.496153,0.000022,-0.004962
18.090000,0.003654,-0.496050,0.000037,-0.004960
18.100000,0.005068,-0.495897,0.000051,-0.004959
18.110000,0.006481,-0.495694,0.000065,-0.004957
18.120000,0.007893,-0.495442,0.000079,-0.004954
18.130000,0.009305,-0.495140,0.000093,-0.004951
18.140000,0.010715,-0.494789,0.000107,-0.004948
18.150000,0.012125,-0.494388,0.000121,-0.004944
18.160000,0.013533,-0.493938,0.000135,-0.004939
18.170000,0.014940,-0.493438,0.000149,-0.004934
18.180000,0.016346,-0.492890,0.000163,-0.004929
18.190000,0.017750,-0.492291,0.000177,-0.004923
18.200000,0.019152,-0.491644,0.000192,-0.004916
18.210000,0.020552,-0.490947,0.000206,-0.004909
18.220000,0.021950,-0.490202,0.000220,-0.004902
18.230000,0.023346,-0.489407,0.000233,-0.004894
18.240000,0.024740,-0.488563,0.000247,-0.004886
18.250000,0.026131,-0.487671,0.000261,-0.004877
18.260000,0.027520,-0.486730,0.000275,-0.004867
18.270000,0.028905,-0.485740,0.000289,-0.004857
18.280000,0.030288,-0.484701,0.000303,-0.004847
18.290000,0.031668,-0.483614,0.000317,-0.004836
18.300000,0.033045,-0.482479,0.000330,-0.004825
18.310000,0.034418,-0.481295,0.000344,-0.004813
18.320000,0.035788,-0.480064,0.000358,-0.004801
18.330000,0.037155,-0.478784,0.000372,-0.004788
18.340000,0.038517,-0.477456,0.000385,-0.004775
18.350000,0.039876,-0.476081,0.000399,-0.004761
18.360000,0.041231,-0.474658,0.000412,-0.004747
18.370000,0.042581,-0.473188,0.000426,-0.004732
18.380000,0.043928,-0.471670,0.000439,-0.004717
18.390000,0.045270,-0.470105,0.000453,-0.004701
18.400000,0.046607,-0.468493,0.000466,-0.004685
18.410000,0.047940,-0.466835,0.000479,-0.004668
18.420000,0.049268,-0.465129,0.000493,-0.004651
18.430000,0.050591,-0.463377,0.000506,-0.004634
18.440000,0.051910,-0.461579,0.000519,-0.004616
18.450000,0.053222,-0.459734,0.000532,-0.004597
18.460000,0.054530,-0.457844,0.000545,-0.004578
18.470000,0.055832,-0.455908,0.000558,-0.004559
18.480000,0.057129,-0.453926,0.000571,-0.004539
18.490000,0.058419,-0.451899,0.000584,-0.004519
18.500000,0.059704,-0.449826,0.000597,-0.004498
18.510000,0.060983,-0.447709,0.000610,-0.004477
18.520000,0.062256,-0.445547,0.000623,-0.004455
18.530000,0.063523,-0.443340,0.000635,-0.004433
18.540000,0.064783,-0.441089,0.000648,-0.004411
18.550000,0.066037,-0.438794,0.000660,-0.004388
18.560000,0.067284,-0.436455,0.000673,-0.004365
18.570000,0.068525,-0.434073,0.000685,-0.004341
18.580000,0.069759,-0.431647,0.000698,-0.004316
18.590000,0.070985,-0.429177,0.000710,-0.004292
18.600000,0.072205,-0.426665,0.000722,-0.004267
18.610000,0.073417,-0.424110,0.000734,-0.004241
18.620000,0.074622,-0.421513,0.000746,-0.004215
18.630000,0.075820,-0.418874,0.000758,-0.004189
18.640000,0.077010,-0.416193,0.000770,-0.004162
18.650000,0.078192,-0.413470,0.000782,-0.004135
18.660000,0.079367,-0.410706,0.000794,-0.004107
18.670000,0.080533,-0.407900,0.000805,-0.004079
18.680000,0.081692,-0.405054,0.000817,-0.004051
18.690000,0.082842,-0.402168,0.000828,-0.004022
18.700000,0.083984,-0.399241,0.000840,-0.003992
18.710000,0.085117,-0.396274,0.000851,-0.003963
18.720000,0.086243,-0.393268,0.000862,-0.003933
18.730000,0.087359,-0.390222,0.000874,-0.003902
18.740000,0.088467,-0.387137,0.000885,-0.003871
18.750000,0.089566,-0.384014,0.000896,-0.003840
18.760000,0.090656,-0.380852,0.000907,-0.003809
18.770000,0.091737,-0.377652,0.000917,-0.003777
18.780000,0.092808,-0.374415,0.000928,-0.003744
18.790000,0.093871,-0.371140,0.000939,-0.003711
18.800000,0.094924,-0.367827,0.000949,-0.003678
18.810000,0.095967,-0.364478,0.000960,-0.003645
18.820000,0.097001,-0.361093,0.000970,-0.003611
18.830000,0.098025,-0.357671,0.000980,-0.003577
18.840000,0.099040,-0.354214,0.000990,-0.003542
18.850000,0.100044,-0.350721,0.001000,-0.003507
18.860000,0.101039,-0.347194,0.001010,-0.003472
18.870000,0.102023,-0.343631,0.001020,-0.003436
18.880000,0.102998,-0.340034,0.001030,-0.003400
18.890000,0.103962,-0.336403,0.001040,-0.003364
18.900000,0.104915,-0.332739,0.001049,-0.003327
18.910000,0.105858,-0.329041,0.001059,-0.003290
18.920000,0.106791,-0.325310,0.001068,-0.003253
18.930000,0.107712,-0.321547,0.001077,-0.003215
18.940000,0.108623,-0.317752,0.001086,-0.003178
18.950000,0.109524,-0.313924,0.001095,-0.003139
18.960000,0.110413,-0.310066,0.001104,-0.003101
18.970000,0.111291,-0.306176,0.001113,-0.003062
18.980000,0.112158,-0.302256,0.001122,-0.003023
18.990000,0.113014,-0.298306,0.001130,-0.002983
19.000000,0.113858,-0.294325,0.001139,-0.002943
19.010000,0.114691,-0.290316,0.001147,-0.002903
19.020000,0.115513,-0.286277,0.001155,-0.002863
19.030000,0.116323,-0.282210,0.001163,-0.002822
19.040000,0.117122,-0.278114,0.001171,-0.002781
19.050000,0.117908,-0.273991,0.001179,-0.002740
19.060000,0.118683,-0.269840,0.001187,-0.002698
19.070000,0.119446,-0.265662,0.001194,-0.002657
19.080000,0.120197,-0.261458,0.001202,-0.002615
19.090000,0.120937,-0.257227,0.001209,-0.002572
19.100000,0.121664,-0.252971,0.001217,-0.002530
19.110000,0.122379,-0.248690,0.001224,-0.002487
19.120000,0.123081,-0.244383,0.001231,-0.002444
19.130000,0.123772,-0.240053,0.001238,-0.002401
19.140000,0.124449,-0.235698,0.001244,-0.002357
19.150000,0.125115,-0.231320,0.001251,-0.002313
19.160000,0.125768,-0.226918,0.001258,-0.002269
19.170000,0.126408,-0.222494,0.001264,-0.002225
19.180000,0.127036,-0.218047,0.001270,-0.002180
19.190000,0.127651,-0.213579,0.001277,-0.002136
19.200000,0.128254,-0.209090,0.001283,-0.002091
19.210000,0.128843,-0.204579,0.001288,-0.002046
19.220000,0.129420,-0.200048,0.001294,-0.002000
19.230000,0.129983,-0.195497,0.001300,-0.001955
19.240000,0.130534,-0.190927,0.001305,-0.001909
19.250000,0.131072,-0.186337,0.001311,-0.001863
19.260000,0.131596,-0.181729,0.001316,-0.001817
19.270000,0.132107,-0.177102,0.001321,-0.001771
19.280000,0.132605,-0.172458,0.001326,-0.001725
19.290000,0.133090,-0.167797,0.001331,-0.001678
19.300000,0.133562,-0.163119,0.001336,-0.001631
19.310000,0.134020,-0.158424,0.001340,-0.001584
19.320000,0.134465,-0.153714,0.001345,-0.001537
19.330000,0.134896,-0.148988,0.001349,-0.001490
19.340000,0.135314,-0.144248,0.001353,-0.001442
19.350000,0.135718,-0.139493,0.001357,-0.001395
19.360000,0.136109,-0.134724,0.001361,-0.001347
19.370000,0.136486,-0.129941,0.001365,-0.001299
19.380000,0.136850,-0.125146,0.001368,-0.001251
19.390000,0.137200,-0.120338,0.001372,-0.001203
19.400000,0.137536,-0.115518,0.001375,-0.001155
19.410000,0.137858,-0.110687,0.001379,-0.001107
19.420000,0.138167,-0.105844,0.001382,-0.001058
19.430000,0.138461,-0.100991,0.001385,-0.001010
19.440000,0.138742,-0.096128,0.001387,-0.000961
19.450000,0.139009,-0.091255,0.001390,-0.000913
19.460000,0.139262,-0.086373,0.001393,-0.000864
19.470000,0.139502,-0.081482,0.001395,-0.000815
19.480000,0.139727,-0.076583,0.001397,-0.000766
19.490000,0.139938,-0.071677,0.001399,-0.000717
19.500000,0.140135,-0.066763,0.001401,-0.000668
19.510000,0.140319,-0.061843,0.001403,-0.000618
19.520000,0.140488,-0.056916,0.001405,-0.000569
19.530000,0.140643,-0.051984,0.001406,-0.000520
19.540000,0.140784,-0.047047,0.001408,-0.000470
19.550000,0.140911,-0.042105,0.001409,-0.000421
19.560000,0.141024,-0.037159,0.001410,-0.000372
19.570000,0.141123,-0.032209,0.001411,-0.000322
19.580000,0.141208,-0.027255,0.001412,-0.000273
19.590000,0.141278,-0.022299,0.001413,-0.000223
19.600000,0.141335,-0.017341,0.001413,-0.000173
19.610000,0.141377,-0.012381,0.001414,-0.000124
19.620000,0.141406,-0.007420,0.001414,-0.000074
19.630000,0.141420,-0.002458,0.001414,-0.000025
19.640000,0.141420,0.002504,0.001414,0.000025
19.650000,0.141405,0.007466,0.001414,0.000075
19.660000,0.141377,0.012427,0.001414,0.000124
19.670000,0.141335,0.017387,0.001413,0.000174
19.680000,0.141278,0.022345,0.001413,0.000223
19.690000,0.141207,0.027301,0.001412,0.000273
19.700000,0.141122,0.032254,0.001411,0.000323
19.710000,0.141023,0.037204,0.001410,0.000372
19.720000,0.140910,0.042150,0.001409,0.000422
19.730000,0.140783,0.047092,0.001408,0.000471
19.740000,0.140642,0.052030,0.001406,0.000520
19.750000,0.140486,0.056962,0.001405,0.000570
19.760000,0.140317,0.061888,0.001403,0.000619
19.770000,0.140134,0.066808,0.001401,0.000668
19.780000,0.139936,0.071722,0.001399,0.000717
19.790000,0.139725,0.076628,0.001397,0.000766
19.800000,0.139500,0.081527,0.001395,0.000815
19.810000,0.139260,0.086418,0.001393,0.000864
19.820000,0.139007,0.091299,0.001390,0.000913
19.830000,0.138740,0.096172,0.001387,0.000962
19.840000,0.138459,0.101035,0.001385,0.001010
19.850000,0.138164,0.105889,0.001382,0.001059
19.860000,0.137855,0.110731,0.001379,0.001107
19.870000,0.137533,0.115562,0.001375,0.001156
19.880000,0.137197,0.120382,0.001372,0.001204
19.890000,0.136847,0.125190,0.001368,0.001252
19.900000,0.136483,0.129985,0.001365,0.001300
19.910000,0.136106,0.134768,0.001361,0.001348
19.920000,0.135715,0.139536,0.001357,0.001395
19.930000,0.135310,0.144291,0.001353,0.001443
19.940000,0.134892,0.149032,0.001349,0.001490
19.950000,0.134461,0.153757,0.001345,0.001538
19.960000,0.134016,0.158467,0.001340,0.001585
19.970000,0.133558,0.163162,0.001336,0.001632
19.980000,0.133086,0.167840,0.001331,0.001678
19.990000,0.132601,0.172501,0.001326,0.001725
20.000000,0.132103,0.177145,0.001321,0.001771
20.010000,0.131591,0.181771,0.001316,0.001818
20.020000,0.131067,0.186379,0.001311,0.001864
20.030000,0.130529,0.190969,0.001305,0.001910
20.040000,0.129978,0.195539,0.001300,0.001955
20.050000,0.129414,0.200090,0.001294,0.002001
20.060000,0.128838,0.204621,0.001288,0.002046
20.070000,0.128248,0.209131,0.001282,0.002091
20.080000,0.127646,0.213620,0.001276,0.002136
20.090000,0.127030,0.218088,0.001270,0.002181
20.100000,0.126403,0.222535,0.001264,0.002225
20.110000,0.125762,0.226959,0.001258,0.002270
20.120000,0.125109,0.231360,0.001251,0.002314
20.130000,0.124443,0.235738,0.001244,0.002357
20.140000,0.123765,0.240093,0.001238,0.002401
20.150000,0.123075,0.244423,0.001231,0.002444
20.160000,0.122372,0.248729,0.001224,0.002487
20.170000,0.121657,0.253011,0.001217,0.002530
20.180000,0.120930,0.257266,0.001209,0.002573
20.190000,0.120191,0.261497,0.001202,0.002615
20.200000,0.119439,0.265701,0.001194,0.002657
20.210000,0.118676,0.269878,0.001187,0.002699
20.220000,0.117901,0.274029,0.001179,0.002740
20.230000,0.117114,0.278152,0.001171,0.002782
20.240000,0.116316,0.282247,0.001163,0.002822
20.250000,0.115505,0.286314,0.001155,0.002863
20.260000,0.114684,0.290353,0.001147,0.002904
20.270000,0.113850,0.294362,0.001139,0.002944
20.280000,0.113006,0.298342,0.001130,0.002983
20.290000,0.112150,0.302292,0.001121,0.003023
20.300000,0.111283,0.306212,0.001113,0.003062
20.310000,0.110405,0.310101,0.001104,0.003101
20.320000,0.109515,0.313960,0.001095,0.003140
20.330000,0.108615,0.317787,0.001086,0.003178
20.340000,0.107704,0.321582,0.001077,0.003216
20.350000,0.106782,0.325345,0.001068,0.003253
20.360000,0.105849,0.329075,0.001058,0.003291
20.370000,0.104906,0.332772,0.001049,0.003328
20.380000,0.103953,0.336437,0.001040,0.003364
20.390000,0.102989,0.340067,0.001030,0.003401
20.400000,0.102014,0.343664,0.001020,0.003437
20.410000,0.101030,0.347226,0.001010,0.003472
20.420000,0.100035,0.350754,0.001000,0.003508
20.430000,0.099031,0.354246,0.000990,0.003542
20.440000,0.098016,0.357703,0.000980,0.003577
20.450000,0.096992,0.361124,0.000970,0.003611
20.460000,0.095958,0.364509,0.000960,0.003645
20.470000,0.094914,0.367858,0.000949,0.003679
20.480000,0.093861,0.371170,0.000939,0.003712
20.490000,0.092798,0.374445,0.000928,0.003744
20.500000,0.091727,0.377682,0.000917,0.003777
20.510000,0.090646,0.380881,0.000906,0.003809
20.520000,0.089556,0.384043,0.000896,0.003840
20.530000,0.088457,0.387166,0.000885,0.003872
20.540000,0.087349,0.390250,0.000873,0.003903
20.550000,0.086232,0.393296,0.000862,0.003933
20.560000,0.085107,0.396302,0.000851,0.003963
20.570000,0.083973,0.399268,0.000840,0.003993
20.580000,0.082831,0.402194,0.000828,0.004022
20.590000,0.081681,0.405081,0.000817,0.004051
20.600000,0.080522,0.407926,0.000805,0.004079
20.610000,0.079356,0.410731,0.000794,0.004107
20.620000,0.078181,0.413495,0.000782,0.004135
20.630000,0.076999,0.416217,0.000770,0.004162
20.640000,0.075809,0.418898,0.000758,0.004189
20.650000,0.074611,0.421537,0.000746,0.004215
20.660000,0.073406,0.424134,0.000734,0.004241
20.670000,0.072194,0.426688,0.000722,0.004267
20.680000,0.070974,0.429200,0.000710,0.004292
20.690000,0.069747,0.431669,0.000697,0.004317
20.700000,0.068514,0.434095,0.000685,0.004341
20.710000,0.067273,0.436477,0.000673,0.004365
20.720000,0.066026,0.438816,0.000660,0.004388
20.730000,0.064772,0.441110,0.000648,0.004411
20.740000,0.063511,0.443361,0.000635,0.004434
20.750000,0.062245,0.445567,0.000622,0.004456
20.760000,0.060972,0.447729,0.000610,0.004477
20.770000,0.059693,0.449846,0.000597,0.004498
